benchmark;Promoted;Demoted;Writes DRAM;Writes PCM;Total writes;Reads on DRAM;Reads on PCM;Total reads;Pages on memory;BUFFER SIZE;TIME TO MIGRATE;COUNTERS SIZE;PROMOTE VALUE;DEMOTE VALUE
Typeset2020-01-191847;0;10072;442605;20340;462945;831201;21294;852495;99223;256;32768;32;7.000000;3.000000
Typeset2020-01-191847;0;10072;442605;20340;462945;831201;21294;852495;99223;256;32768;32;8.000000;3.000000
Typeset2020-01-191847;0;10072;442605;20340;462945;831201;21294;852495;99223;256;32768;32;9.000000;3.000000
Typeset2020-01-191847;565;149342;373826;89119;462945;755104;97391;852495;99223;256;2048;64;4.000000;3.000000
Typeset2020-01-191847;160;149216;345284;117661;462945;726553;125942;852495;99223;256;2048;64;5.000000;3.000000
Typeset2020-01-191847;74;149201;342907;120038;462945;724173;128322;852495;99223;256;2048;64;6.000000;3.000000
Typeset2020-01-191847;51;149201;342484;120461;462945;723746;128749;852495;99223;256;2048;64;7.000000;3.000000
Typeset2020-01-191847;27;149200;342193;120752;462945;723454;129041;852495;99223;256;2048;64;8.000000;3.000000
Typeset2020-01-191847;0;149194;339484;123461;462945;720743;131752;852495;99223;256;2048;64;9.000000;3.000000
Typeset2020-01-191847;147;38981;415365;47580;462945;802035;50460;852495;99223;256;8192;64;4.000000;3.000000
Typeset2020-01-191847;11;38944;406410;56535;462945;793081;59414;852495;99223;256;8192;64;5.000000;3.000000
Typeset2020-01-191847;2;38944;406390;56555;462945;793061;59434;852495;99223;256;8192;64;6.000000;3.000000
Typeset2020-01-191847;0;38944;406390;56555;462945;793061;59434;852495;99223;256;8192;64;7.000000;3.000000
Typeset2020-01-191847;0;38944;406390;56555;462945;793061;59434;852495;99223;256;8192;64;8.000000;3.000000
Typeset2020-01-191847;0;38944;406390;56555;462945;793061;59434;852495;99223;256;8192;64;9.000000;3.000000
Typeset2020-01-191847;0;10145;435133;27812;462945;823727;28768;852495;99223;256;32768;64;4.000000;3.000000
Typeset2020-01-191847;0;10145;435133;27812;462945;823727;28768;852495;99223;256;32768;64;5.000000;3.000000
Typeset2020-01-191847;0;10145;435133;27812;462945;823727;28768;852495;99223;256;32768;64;6.000000;3.000000
Typeset2020-01-191847;0;10145;435133;27812;462945;823727;28768;852495;99223;256;32768;64;7.000000;3.000000
Typeset2020-01-191847;0;10145;435133;27812;462945;823727;28768;852495;99223;256;32768;64;8.000000;3.000000
Typeset2020-01-191847;0;10145;435133;27812;462945;823727;28768;852495;99223;256;32768;64;9.000000;3.000000
Typeset2020-01-191847;725;129971;394867;68078;462945;777070;75425;852495;99223;256;2048;4;4.000000;2.000000
Typeset2020-01-191847;210;129681;372054;90891;462945;754190;98305;852495;99223;256;2048;4;5.000000;2.000000
Typeset2020-01-191847;65;129604;364805;98140;462945;746904;105591;852495;99223;256;2048;4;6.000000;2.000000
Typeset2020-01-191847;34;129603;364531;98414;462945;746629;105866;852495;99223;256;2048;4;7.000000;2.000000
Typeset2020-01-191847;29;129600;364104;98841;462945;746198;106297;852495;99223;256;2048;4;8.000000;2.000000
Typeset2020-01-191847;0;129584;363254;99691;462945;745340;107155;852495;99223;256;2048;4;9.000000;2.000000
Typeset2020-01-191847;48;33762;429162;33783;462945;816077;36418;852495;99223;256;8192;4;4.000000;2.000000
Typeset2020-01-191847;5;33753;423357;39588;462945;810271;42224;852495;99223;256;8192;4;5.000000;2.000000
Typeset2020-01-191847;0;33752;422577;40368;462945;809493;43002;852495;99223;256;8192;4;6.000000;2.000000
Typeset2020-01-191847;0;33752;422577;40368;462945;809493;43002;852495;99223;256;8192;4;7.000000;2.000000
Typeset2020-01-191847;0;33752;422577;40368;462945;809493;43002;852495;99223;256;8192;4;8.000000;2.000000
Typeset2020-01-191847;0;33752;422577;40368;462945;809493;43002;852495;99223;256;8192;4;9.000000;2.000000
Typeset2020-01-191847;0;8907;449678;13267;462945;838345;14150;852495;99223;256;32768;4;4.000000;2.000000
Typeset2020-01-191847;0;8907;449678;13267;462945;838345;14150;852495;99223;256;32768;4;5.000000;2.000000
Typeset2020-01-191847;0;8907;449678;13267;462945;838345;14150;852495;99223;256;32768;4;6.000000;2.000000
Typeset2020-01-191847;0;8907;449678;13267;462945;838345;14150;852495;99223;256;32768;4;7.000000;2.000000
Typeset2020-01-191847;0;8907;449678;13267;462945;838345;14150;852495;99223;256;32768;4;8.000000;2.000000
Typeset2020-01-191847;0;8907;449678;13267;462945;838345;14150;852495;99223;256;32768;4;9.000000;2.000000
Typeset2020-01-191847;626;146170;397876;65069;462945;779378;73117;852495;99223;256;2048;8;4.000000;2.000000
Typeset2020-01-191847;169;145988;376645;86300;462945;758130;94365;852495;99223;256;2048;8;5.000000;2.000000
Typeset2020-01-191847;84;145963;373973;88972;462945;755444;97051;852495;99223;256;2048;8;6.000000;2.000000
Typeset2020-01-191847;30;145950;373103;89842;462945;754568;97927;852495;99223;256;2048;8;7.000000;2.000000
Typeset2020-01-191847;30;145950;373103;89842;462945;754568;97927;852495;99223;256;2048;8;8.000000;2.000000
Typeset2020-01-191847;0;145943;371483;91462;462945;752946;99549;852495;99223;256;2048;8;9.000000;2.000000
Typeset2020-01-191847;72;38032;425153;37792;462945;811902;40593;852495;99223;256;8192;8;4.000000;2.000000
Typeset2020-01-191847;5;38019;415702;47243;462945;802453;50042;852495;99223;256;8192;8;5.000000;2.000000
Typeset2020-01-191847;0;38019;415275;47670;462945;802025;50470;852495;99223;256;8192;8;6.000000;2.000000
Typeset2020-01-191847;0;38019;415275;47670;462945;802025;50470;852495;99223;256;8192;8;7.000000;2.000000
Typeset2020-01-191847;0;38019;415275;47670;462945;802025;50470;852495;99223;256;8192;8;8.000000;2.000000
Typeset2020-01-191847;0;38019;415275;47670;462945;802025;50470;852495;99223;256;8192;8;9.000000;2.000000
Typeset2020-01-191847;0;9823;443978;18967;462945;832605;19890;852495;99223;256;32768;8;4.000000;2.000000
Typeset2020-01-191847;0;9823;443978;18967;462945;832605;19890;852495;99223;256;32768;8;5.000000;2.000000
Typeset2020-01-191847;0;9823;443978;18967;462945;832605;19890;852495;99223;256;32768;8;6.000000;2.000000
Typeset2020-01-191847;0;9823;443978;18967;462945;832605;19890;852495;99223;256;32768;8;7.000000;2.000000
Typeset2020-01-191847;0;9823;443978;18967;462945;832605;19890;852495;99223;256;32768;8;8.000000;2.000000
Typeset2020-01-191847;0;9823;443978;18967;462945;832605;19890;852495;99223;256;32768;8;9.000000;2.000000
Typeset2020-01-191847;717;148120;396676;66269;462945;778005;74490;852495;99223;256;2048;16;4.000000;2.000000
Typeset2020-01-191847;209;147928;372089;90856;462945;753427;99068;852495;99223;256;2048;16;5.000000;2.000000
Typeset2020-01-191847;126;147908;368754;94191;462945;750064;102431;852495;99223;256;2048;16;6.000000;2.000000
Typeset2020-01-191847;73;147904;367760;95185;462945;749067;103428;852495;99223;256;2048;16;7.000000;2.000000
Typeset2020-01-191847;58;147902;366849;96096;462945;748153;104342;852495;99223;256;2048;16;8.000000;2.000000
Typeset2020-01-191847;0;147893;362963;99982;462945;744265;108230;852495;99223;256;2048;16;9.000000;2.000000
Typeset2020-01-191847;46;38432;426368;36577;462945;813082;39413;852495;99223;256;8192;16;4.000000;2.000000
Typeset2020-01-191847;1;38419;421800;41145;462945;808512;43983;852495;99223;256;8192;16;5.000000;2.000000
Typeset2020-01-191847;0;38419;421554;41391;462945;808266;44229;852495;99223;256;8192;16;6.000000;2.000000
Typeset2020-01-191847;0;38419;421554;41391;462945;808266;44229;852495;99223;256;8192;16;7.000000;2.000000
Typeset2020-01-191847;0;38419;421554;41391;462945;808266;44229;852495;99223;256;8192;16;8.000000;2.000000
Typeset2020-01-191847;0;38419;421554;41391;462945;808266;44229;852495;99223;256;8192;16;9.000000;2.000000
Typeset2020-01-191847;0;9954;447928;15017;462945;836540;15955;852495;99223;256;32768;16;4.000000;2.000000
Typeset2020-01-191847;0;9954;447928;15017;462945;836540;15955;852495;99223;256;32768;16;5.000000;2.000000
Typeset2020-01-191847;0;9954;447928;15017;462945;836540;15955;852495;99223;256;32768;16;6.000000;2.000000
Typeset2020-01-191847;0;9954;447928;15017;462945;836540;15955;852495;99223;256;32768;16;7.000000;2.000000
Typeset2020-01-191847;0;9954;447928;15017;462945;836540;15955;852495;99223;256;32768;16;8.000000;2.000000
Typeset2020-01-191847;0;9954;447928;15017;462945;836540;15955;852495;99223;256;32768;16;9.000000;2.000000
Typeset2020-01-191847;628;148992;389715;73230;462945;771005;81490;852495;99223;256;2048;32;4.000000;2.000000
Typeset2020-01-191847;205;148887;354387;108558;462945;735655;116840;852495;99223;256;2048;32;5.000000;2.000000
Typeset2020-01-191847;108;148875;351316;111629;462945;732578;119917;852495;99223;256;2048;32;6.000000;2.000000
Typeset2020-01-191847;41;148868;346784;116161;462945;728044;124451;852495;99223;256;2048;32;7.000000;2.000000
Typeset2020-01-191847;24;148864;345797;117148;462945;727055;125440;852495;99223;256;2048;32;8.000000;2.000000
Typeset2020-01-191847;0;148860;345625;117320;462945;726884;125611;852495;99223;256;2048;32;9.000000;2.000000
Typeset2020-01-191847;92;38825;424881;38064;462945;811559;40936;852495;99223;256;8192;32;4.000000;2.000000
Typeset2020-01-191847;9;38783;417574;45371;462945;804249;48246;852495;99223;256;8192;32;5.000000;2.000000
Typeset2020-01-191847;2;38783;417560;45385;462945;804235;48260;852495;99223;256;8192;32;6.000000;2.000000
Typeset2020-01-191847;0;38783;417560;45385;462945;804235;48260;852495;99223;256;8192;32;7.000000;2.000000
Typeset2020-01-191847;0;38783;417560;45385;462945;804235;48260;852495;99223;256;8192;32;8.000000;2.000000
Typeset2020-01-191847;0;38783;417560;45385;462945;804235;48260;852495;99223;256;8192;32;9.000000;2.000000
Typeset2020-01-191847;0;10067;442853;20092;462945;831453;21042;852495;99223;256;32768;32;4.000000;2.000000
Typeset2020-01-191847;0;10067;442853;20092;462945;831453;21042;852495;99223;256;32768;32;5.000000;2.000000
Typeset2020-01-191847;0;10067;442853;20092;462945;831453;21042;852495;99223;256;32768;32;6.000000;2.000000
Typeset2020-01-191847;0;10067;442853;20092;462945;831453;21042;852495;99223;256;32768;32;7.000000;2.000000
Typeset2020-01-191847;0;10067;442853;20092;462945;831453;21042;852495;99223;256;32768;32;8.000000;2.000000
Typeset2020-01-191847;0;10067;442853;20092;462945;831453;21042;852495;99223;256;32768;32;9.000000;2.000000
Typeset2020-01-191847;495;149252;378841;84104;462945;760124;92371;852495;99223;256;2048;64;4.000000;2.000000
Typeset2020-01-191847;157;149177;353141;109804;462945;734410;118085;852495;99223;256;2048;64;5.000000;2.000000
Typeset2020-01-191847;73;149177;349708;113237;462945;730975;121520;852495;99223;256;2048;64;6.000000;2.000000
Typeset2020-01-191847;51;149177;349285;113660;462945;730548;121947;852495;99223;256;2048;64;7.000000;2.000000
Typeset2020-01-191847;27;149177;348954;113991;462945;730216;122279;852495;99223;256;2048;64;8.000000;2.000000
Typeset2020-01-191847;0;149176;346015;116930;462945;727276;125219;852495;99223;256;2048;64;9.000000;2.000000
Typeset2020-01-191847;146;38953;416716;46229;462945;803386;49109;852495;99223;256;8192;64;4.000000;2.000000
Typeset2020-01-191847;11;38922;407584;55361;462945;794256;58239;852495;99223;256;8192;64;5.000000;2.000000
Typeset2020-01-191847;2;38922;407564;55381;462945;794236;58259;852495;99223;256;8192;64;6.000000;2.000000
Typeset2020-01-191847;0;38922;407564;55381;462945;794236;58259;852495;99223;256;8192;64;7.000000;2.000000
Typeset2020-01-191847;0;38922;407564;55381;462945;794236;58259;852495;99223;256;8192;64;8.000000;2.000000
Typeset2020-01-191847;0;38922;407564;55381;462945;794236;58259;852495;99223;256;8192;64;9.000000;2.000000
Typeset2020-01-191847;0;10133;436913;26032;462945;825506;26989;852495;99223;256;32768;64;4.000000;2.000000
Typeset2020-01-191847;0;10133;436913;26032;462945;825506;26989;852495;99223;256;32768;64;5.000000;2.000000
Typeset2020-01-191847;0;10133;436913;26032;462945;825506;26989;852495;99223;256;32768;64;6.000000;2.000000
Typeset2020-01-191847;0;10133;436913;26032;462945;825506;26989;852495;99223;256;32768;64;7.000000;2.000000
Typeset2020-01-191847;0;10133;436913;26032;462945;825506;26989;852495;99223;256;32768;64;8.000000;2.000000
Typeset2020-01-191847;0;10133;436913;26032;462945;825506;26989;852495;99223;256;32768;64;9.000000;2.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;4;4.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;4;5.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;4;6.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;4;7.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;4;8.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;4;9.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;4;4.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;4;5.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;4;6.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;4;7.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;4;8.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;4;9.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;32768;4;4.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;32768;4;5.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;32768;4;6.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;32768;4;7.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;32768;4;8.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;32768;4;9.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;8;4.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;8;5.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;8;6.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;8;7.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;8;8.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;8;9.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;8;4.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;8;5.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;8;6.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;8;7.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;8;8.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;8;9.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;32768;8;4.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;32768;8;5.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;32768;8;6.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;32768;8;7.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;32768;8;8.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;32768;8;9.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;16;4.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;16;5.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;16;6.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;16;7.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;16;8.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;16;9.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;16;4.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;16;5.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;16;6.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;16;7.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;16;8.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;16;9.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;32768;16;4.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;32768;16;5.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;32768;16;6.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;32768;16;7.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;32768;16;8.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;32768;16;9.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;32;4.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;32;5.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;32;6.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;32;7.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;32;8.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;2048;32;9.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;32;4.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;32;5.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;32;6.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;32;7.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;32;8.000000;1.000000
Typeset2020-01-191847;0;0;462945;0;462945;852495;0;852495;99223;256;8192;32;9.000000;1.000000
